Date,Open,High,Low,Close,Volume,Change,ma_5,vel_5,ma_20,vel_20,ma_60,vel_60,com_name,com_code,vol_mean_60,vol_std_60,vol_bolin_check,mean_60,std_60,bolin_check,high_246,new_high_check,pump_date,dump_date,pmp_Open,pmp_High,pmp_Low,pmp_Close,pmp_Volume,pmp_Change,pmp_high_246,pmp_ma_5,pmp_vel_5,pmp_ma_20,pmp_vel_20,pmp_ma_60,pmp_vel_60,dump_period,구독자_요청_종목
2021-10-20,73200,76600,73200,76100,216946,2.976995940460081,74360.0,580.0,70915.0,365.0,68750.0,151.66666666667152,안랩,053800,75887.35,43448.461819748256,True,68750.0,2530.6594571645437,True,105300.0,False,2021-10-22,2021-10-20,75900.0,78600.0,75800.0,78200.0,203147.0,3.0303030303030303,105300.0,75560.0,820.0,71610.0,390.0,69060.0,170.0,2,True
2021-10-25,79900,81000,78100,80300,345834,2.6854219948849107,76880.0,1320.0,72150.0,540.0,69260.0,200.0,안랩,053800,81841.36666666667,50057.97051654958,True,69260.0,3277.4111321001924,True,105300.0,False,2021-10-27,2021-10-25,79700.0,82000.0,79600.0,81300.0,136409.0,1.625,105300.0,79140.0,1040.0,73125.0,490.0,69693.33333333333,220.0,2,True
2021-12-30,83200,100100,82900,98900,3248917,21.4987714987715,83340.0,5200.0,72375.0,1595.0,72868.33333333333,531.666666666657,안랩,053800,146820.2,119372.8586664335,True,72868.33333333333,5576.539588787207,True,105300.0,False,2022-01-03,2021-12-30,107100.0,109600.0,99100.0,100100.0,1979056.0,1.2133468149646107,105300.0,88160.0,4820.0,73970.0,1595.0,73401.66666666667,533.333333333343,4,True
2022-01-03,107100,109600,99100,100100,1979056,1.2133468149646107,88160.0,4820.0,73970.0,1595.0,73401.66666666667,533.333333333343,안랩,053800,199523.7,417690.8740336076,True,73401.66666666667,6556.830871194296,True,105300.0,True,2022-01-05,2022-01-03,107000.0,128500.0,107000.0,120500.0,999211.0,13.25187969924812,109600.0,101460.0,8060.0,78595.0,2665.0,74821.66666666667,828.333333333343,2,True
2022-01-04,103200,108500,98700,106400,2344284,6.293706293706294,93400.0,5240.0,75930.0,1960.0,73993.33333333333,591.666666666657,안랩,053800,230811.15,476426.0854921253,True,73993.33333333333,7809.33527991496,True,109600.0,False,2022-01-05,2022-01-04,107000.0,128500.0,107000.0,120500.0,999211.0,13.25187969924812,109600.0,101460.0,8060.0,78595.0,2665.0,74821.66666666667,828.333333333343,1,True
2022-03-22,116500,139500,115000,135300,4270365,17.959895379250217,106080.0,9060.0,80915.0,3260.0,83935.0,1091.6666666666715,안랩,053800,844758.7833333333,990238.60667032,True,83935.0,17052.638594975473,True,128500.0,True,2022-03-23,2022-03-22,144600.0,175800.0,142000.0,175800.0,4467231.0,29.933481152993345,139500.0,123740.0,17660.0,86280.0,5365.0,85706.66666666667,1771.6666666666715,1,True
2022-03-23,144600,175800,142000,175800,4467231,29.933481152993345,123740.0,17660.0,86280.0,5365.0,85706.66666666667,1771.6666666666715,안랩,053800,914287.9,1079404.8217948745,True,85706.66666666667,20666.53617600501,True,139500.0,True,No pumping date,2022-03-23,,,,,,,,,,,,,,No pumping date,True
2022-03-24,182300,218500,138300,145000,7918590,-17.51990898748578,134500.0,10760.0,90165.0,3885.0,86926.66666666667,1220.0,안랩,053800,987726.1333333332,1166723.485866869,True,86926.66666666667,21952.273861347832,True,175800.0,True,No pumping date,2022-03-24,,,,,,,,,,,,,,No pumping date,True
2022-12-19,66100,74100,65600,71300,780531,8.030303030303031,66760.0,1160.0,67520.0,295.0,64216.66666666666,66.66666666666424,안랩,053800,108087.48333333334,60195.95188217777,True,64216.66666666666,3051.377386492832,True,218500.0,False,2023-01-25,2022-12-19,73300.0,91200.0,72300.0,91200.0,3782547.0,29.914529914529915,218500.0,73620.0,4700.0,68815.0,1235.0,66916.66666666667,518.333333333343,37,True
2023-01-25,73300,91200,72300,91200,3782547,29.914529914529915,73620.0,4700.0,68815.0,1235.0,66916.66666666667,518.333333333343,안랩,053800,157222.25,122411.99344872526,True,66916.66666666667,3979.8716726888974,True,218500.0,False,2023-01-26,2023-01-25,98000.0,102500.0,93200.0,96200.0,3902574.0,5.482456140350877,218500.0,79320.0,5700.0,70215.0,1400.0,67481.66666666667,565.0,1,True
2023-01-26,98000,102500,93200,96200,3902574,5.482456140350877,79320.0,5700.0,70215.0,1400.0,67481.66666666667,565.0,안랩,053800,219464.16666666663,483327.287314634,True,67481.66666666667,5448.635085393726,True,218500.0,False,No pumping date,2023-01-26,,,,,,,,,,,,,,No pumping date,True
2023-02-01,97000,101300,96100,96900,2465546,3.636363636363636,95260.0,1140.0,75855.0,1510.0,69708.33333333333,596.666666666657,안랩,053800,337958.48333333334,702543.6342786178,True,69708.33333333333,8592.533054564527,True,218500.0,False,No pumping date,2023-02-01,,,,,,,,,,,,,,No pumping date,True
2023-09-08,65200,68900,65100,68000,150429,4.294478527607362,65900.0,480.0,64660.0,230.0,63728.333333333336,66.66666666667152,안랩,053800,63826.13333333333,25629.39830761792,True,63728.333333333336,1302.6819358485425,True,102500.0,False,2023-11-29,2023-09-08,68300.0,69400.0,67700.0,69400.0,71609.0,1.610541727672035,102500.0,68680.0,200.0,67320.0,220.0,65540.0,56.66666666666424,82,True
2023-09-11,68200,68300,64200,64500,251045,-5.147058823529411,65680.0,-220.0,64740.0,80.0,63710.0,-18.33333333333576,안랩,053800,64966.63333333333,27875.89214686071,True,63710.0,1283.4936432257043,True,102500.0,False,2023-11-10,2023-09-11,67100.0,69500.0,66000.0,68800.0,119884.0,2.533532041728763,102500.0,66800.0,560.0,65700.0,155.0,64750.0,90.0,60,True
2024-11-04,57600,61300,57200,61200,119550,7.936507936507936,58980.0,700.0,55445.0,380.0,54301.66666666666,60.0,안랩,053800,28038.9,21092.069519972123,True,54301.66666666666,2192.706837867612,True,75800.0,False,2024-11-05,2024-11-04,61000.0,62900.0,60500.0,61600.0,80722.0,0.6535947712418301,75800.0,59560.0,580.0,55870.0,425.0,54371.66666666666,70.0,1,True
2024-12-09,72500,83900,67400,82000,4957336,25.57427258805513,66780.0,4160.0,63205.0,970.0,57978.333333333336,491.6666666666715,안랩,053800,57984.88333333333,83601.99159357004,True,57978.333333333336,5504.731144365502,True,75800.0,True,No pumping date,2024-12-09,,,,,,,,,,,,,,No pumping date,True
2024-12-10,79400,89400,75400,76200,3892921,-7.073170731707316,69880.0,3100.0,63880.0,675.0,58380.0,401.6666666666642,안랩,053800,140300.53333333333,637897.6390534374,True,58380.0,5931.267335349676,True,83900.0,True,No pumping date,2024-12-10,,,,,,,,,,,,,,No pumping date,True
2020-11-11,6970,7400,6960,7320,475998,5.172413793103448,6950.0,120.0,6766.0,40.5,6716.0,-0.3333333333330301,교보증권,030610,115805.56666666668,83050.9808775566,True,6716.0,208.8239871931972,True,9630.0,False,2020-11-16,2020-11-11,7260.0,7750.0,7230.0,7730.0,435410.0,6.767955801104971,9630.0,7316.0,166.0,6907.5,59.5,6732.333333333333,14.16666666666606,5,True
2020-11-16,7260,7750,7230,7730,435410,6.767955801104971,7316.0,166.0,6907.5,59.5,6732.333333333333,14.16666666666606,교보증권,030610,122408.46666666666,95796.4329532064,True,6732.333333333333,250.04654933892493,True,9630.0,False,2020-11-18,2020-11-16,7760.0,7900.0,7720.0,7800.0,170226.0,1.694915254237288,9630.0,7554.0,96.0,7017.5,54.5,6762.166666666667,18.33333333333394,2,True
2021-04-07,8200,8770,8170,8430,1116399,3.056234718826406,8062.0,108.0,7735.5,47.0,7655.5,5.83333333333303,교보증권,030610,146389.56666666668,148133.3384248588,True,7655.5,289.4672195371096,True,8880.0,False,2021-05-06,2021-04-07,8490.0,8840.0,8480.0,8810.0,561515.0,3.647058823529412,8880.0,8492.0,80.0,8367.0,19.0,7851.5,20.33333333333303,29,True
2021-10-21,8580,8850,8570,8850,244075,3.146853146853147,8598.0,74.0,8445.5,17.5,8466.666666666666,6.833333333332121,교보증권,030610,67689.45,30629.61920137392,True,8466.666666666666,125.65309612198608,True,9340.0,False,2021-10-22,2021-10-21,8840.0,8950.0,8740.0,8850.0,125059.0,0.0,9340.0,8668.0,70.0,8464.5,19.0,8472.0,5.33333333333394,1,True
2024-02-01,4965,5340,4950,5260,403207,5.940000057220459,4955.0,102.0,4853.5,19.0,4938.583333333333,4.66666666666606,교보증권,030610,31440.166666666668,47807.90618615251,True,4938.583333333333,93.97119855822464,True,6010.0,False,2024-02-16,2024-02-01,5250.0,5410.0,5220.0,5410.0,112863.0,3.049999952316284,6000.0,5272.0,48.0,5034.75,29.75,4982.916666666667,7.16666666666697,15,True
2024-07-04,4980,5160,4980,5050,118278,1.4056224899598393,4971.0,41.0,4931.25,5.5,4946.416666666667,1.25,교보증권,030610,24130.58333333333,15344.72758708215,True,4946.416666666667,61.32085432719114,True,5720.0,False,2024-07-10,2024-07-04,5180.0,5190.0,5070.0,5170.0,27377.0,0.3883495145631068,5720.0,5094.0,38.0,4964.75,12.0,4957.75,4.5,6,True
2024-07-08,5010,5170,4990,5090,109191,1.596806387225549,5022.0,27.0,4942.0,8.0,4949.75,2.33333333333303,교보증권,030610,25800.166666666668,19548.64976061734,True,4949.75,64.54813602794431,True,5720.0,False,2024-07-10,2024-07-08,5180.0,5190.0,5070.0,5170.0,27377.0,0.3883495145631068,5720.0,5094.0,38.0,4964.75,12.0,4957.75,4.5,2,True
2024-09-09,5190,5380,5160,5350,145313,2.8846153846153846,5178.0,48.0,5125.0,16.0,5061.916666666667,7.08333333333394,교보증권,030610,29828.85,21698.476587801302,True,5061.916666666667,105.26033773855892,True,5720.0,False,2024-09-20,2024-09-09,5300.0,5390.0,5300.0,5380.0,49653.0,1.893939393939394,5720.0,5302.0,18.0,5193.5,12.0,5099.583333333333,7.75,11,True
2024-10-11,5870,5870,5440,5450,241153,-0.1831501831501831,5444.0,4.0,5377.0,17.0,5187.583333333333,4.66666666666606,교보증권,030610,31841.416666666668,21881.79103868645,True,5187.583333333333,155.21852192405183,True,5720.0,True,No pumping date,2024-10-11,,,,,,,,,,,,,,No pumping date,True
2020-03-20,8030,8920,8010,8560,5347037,7.672955974842767,7734.0,404.0,7571.5,26.5,7685.833333333333,12.83333333333303,바이넥스,053030,483149.63333333336,990438.4616958662,True,7685.833333333333,377.1269249392976,True,12300.0,False,2020-03-27,2020-03-20,9150.0,11300.0,8520.0,10050.0,13266349.0,13.43115124153499,12300.0,8850.0,298.0,7936.5,152.0,7771.5,35.83333333333303,7,True
2020-03-26,9000,9430,8710,8860,4514061,1.3729977116704806,8552.0,182.0,7784.5,71.0,7735.666666666667,16.33333333333394,바이넥스,053030,677625.1,1245735.301945785,True,7735.666666666667,439.2110286452997,True,12300.0,False,2020-03-27,2020-03-26,9150.0,11300.0,8520.0,10050.0,13266349.0,13.43115124153499,12300.0,8850.0,298.0,7936.5,152.0,7771.5,35.83333333333303,1,True
2020-03-27,9150,11300,8520,10050,13266349,13.43115124153499,8850.0,298.0,7936.5,152.0,7771.5,35.83333333333303,바이넥스,053030,749456.3166666667,1338757.6103327472,True,7771.5,530.9659410061262,True,12300.0,False,2020-04-24,2020-03-27,10550.0,12200.0,10450.0,12150.0,16414829.0,14.084507042253522,12200.0,10850.0,330.0,10660.0,164.5,8722.333333333334,76.83333333333394,28,True
2020-07-14,14650,17250,14600,15700,14174275,7.534246575342466,14530.0,580.0,13540.0,137.5,12814.166666666666,85.0,바이넥스,053030,2064713.1666666667,2742630.1582510364,True,12814.166666666666,1040.5788670404231,True,15550.0,True,2020-07-23,2020-07-14,17150.0,19850.0,16650.0,18700.0,13610956.0,10.979228486646884,17350.0,16340.0,670.0,14465.0,242.5,13402.5,106.66666666666606,9,True
2020-07-23,17150,19850,16650,18700,13610956,10.979228486646884,16340.0,670.0,14465.0,242.5,13402.5,106.66666666666606,바이넥스,053030,2239189.6,2646036.913779153,True,13402.5,1298.481022619026,True,17350.0,True,2020-07-27,2020-07-23,20050.0,21100.0,19400.0,20400.0,7534403.0,7.651715039577836,21450.0,18090.0,990.0,15127.5,385.0,13664.166666666666,145.83333333333212,4,True
2020-07-24,18400,21450,18300,18950,13586174,1.3368983957219251,17100.0,760.0,14742.5,277.5,13518.333333333334,115.83333333333394,바이넥스,053030,2328431.95,2927720.7752024927,True,13518.333333333334,1469.9235154398325,True,19850.0,True,2020-07-28,2020-07-24,21650.0,24500.0,21250.0,23300.0,15178353.0,14.215686274509803,21450.0,19640.0,1550.0,15655.0,527.5,13856.666666666666,192.5,4,True
2020-07-28,21650,24500,21250,23300,15178353,14.215686274509803,19640.0,1550.0,15655.0,527.5,13856.666666666666,192.5,바이넥스,053030,2614890.9833333334,3329670.8733181786,True,13856.666666666666,2087.2182985947493,True,21450.0,True,2020-08-25,2020-07-28,22950.0,28750.0,22300.0,28750.0,29937787.0,29.79683972911964,25250.0,22260.0,1830.0,22117.5,417.5,16872.5,265.0,28,True
2020-08-26,29800,36200,29000,29000,41970456,0.8695652173913043,23980.0,1720.0,22402.5,285.0,17135.833333333332,263.3333333333321,바이넥스,053030,3686437.733333333,4926232.521185784,True,17135.833333333332,4440.998243129612,True,28750.0,True,No pumping date,2020-08-26,,,,,,,,,,,,,,No pumping date,True
2021-02-10,31850,34550,29350,32900,31613951,21.178637200736645,28570.0,1080.0,27855.0,355.0,27857.5,92.5,바이넥스,053030,2290394.566666667,3126879.5669623893,True,27857.5,1736.639678482975,True,39400.0,False,2021-02-15,2021-02-10,32900.0,38800.0,32250.0,36100.0,28432081.0,9.72644376899696,39400.0,30410.0,1840.0,28282.5,427.5,28005.83333333333,148.33333333333212,5,True
2021-02-15,32900,38800,32250,36100,28432081,9.72644376899696,30410.0,1840.0,28282.5,427.5,28005.83333333333,148.33333333333212,바이넥스,053030,2788551.4,4908529.987330946,True,28005.83333333333,2034.138548075933,True,39400.0,False,No pumping date,2021-02-15,,,,,,,,,,,,,,No pumping date,True
2022-04-07,16050,18800,15950,17250,11676503,6.811145510835913,16480.0,240.0,15827.5,100.0,14403.333333333334,45.83333333333394,바이넥스,053030,331127.88333333336,294517.3780170646,True,14403.333333333334,1290.04883190494,True,35200.0,False,2024-07-08,2022-04-07,19140.0,20200.0,18650.0,19850.0,16312447.0,8.767123287671232,18480.0,17228.0,728.0,15483.5,229.0,14604.333333333334,119.33333333333394,823,True
2024-01-29,8450,10330,8450,9680,13464661,16.489999771118164,8606.0,274.0,8640.0,36.5,8287.5,38.33333333333394,바이넥스,053030,116619.26666666666,88009.87742546009,True,8287.5,421.7100980266637,True,11950.0,False,2024-02-05,2024-01-29,10110.0,11170.0,10110.0,10790.0,7046651.0,5.46999979019165,11950.0,10272.0,222.0,8942.5,105.0,8484.166666666666,45.5,7,True
2024-01-30,10290,11220,9640,9970,13157569,3.0,8928.0,322.0,8670.0,30.0,8327.5,40.0,바이넥스,053030,340337.25,1725278.665442135,True,8327.5,464.1837194707828,True,11950.0,False,2024-02-06,2024-01-30,10610.0,11700.0,10600.0,11340.0,7218519.0,5.099999904632568,11950.0,10546.0,274.0,9070.5,128.0,8540.0,55.83333333333394,7,True
2024-01-31,9820,11410,9800,10270,10533095,3.009999990463257,9298.0,370.0,8713.5,43.5,8369.166666666666,41.66666666666606,바이넥스,053030,558581.5666666667,2389827.420480277,True,8369.166666666666,521.9074912056129,True,11950.0,False,2024-02-13,2024-01-31,11350.0,12400.0,11320.0,12380.0,2646263.0,9.359999656677246,11950.0,11432.0,430.0,9528.5,193.0,8732.0,76.0,13,True
2024-07-05,15350,18390,15270,18250,17216097,17.514488087572442,16500.0,680.0,15254.5,111.5,14485.0,85.0,바이넥스,053030,1270304.6666666667,1135723.7349837178,True,14485.0,1243.2318463293436,True,18480.0,False,2024-07-08,2024-07-05,19140.0,20200.0,18650.0,19850.0,16312447.0,8.767123287671232,18480.0,17228.0,728.0,15483.5,229.0,14604.333333333334,119.33333333333394,3,True
2024-07-08,19140,20200,18650,19850,16312447,8.767123287671232,17228.0,728.0,15483.5,229.0,14604.333333333334,119.33333333333394,바이넥스,053030,1549307.3833333333,2347262.932407516,True,14604.333333333334,1401.5649445473373,True,18480.0,True,2024-07-09,2024-07-08,19500.0,20600.0,19340.0,20250.0,5856710.0,2.0151133501259446,20200.0,17968.0,740.0,15708.5,225.0,14731.5,127.16666666666606,1,True
2020-09-28,1654,1967,1626,1888,2224083,21.727917472598325,1604.4,61.200000000000045,1607.3,14.099999999999907,1634.7833333333333,-0.2166666666666969,티웨이항공,091810,481312.65,573537.4337199217,True,1634.7833333333333,103.64690575918291,True,3381.0,False,2020-10-12,2020-09-28,1921.0,2040.0,1891.0,2006.0,586567.0,4.806687565308255,3381.0,1922.0,18.40000000000009,1696.55,18.899999999999864,1647.9,5.150000000000091,14,True
2020-11-10,2289,2289,1952,2022,2463017,10.01088139281828,1802.8,75.79999999999995,1800.4,0.5500000000001819,1722.35,3.983333333333349,티웨이항공,091810,389603.56666666665,464397.8753526828,True,1722.35,150.57683719055788,True,3381.0,False,2020-11-11,2020-11-10,2067.0,2626.0,1998.0,2627.0,15606915.0,29.920870425321468,3381.0,2000.4,197.6000000000001,1833.5,33.09999999999991,1735.55,13.200000000000044,1,True
2020-11-11,2067,2626,1998,2627,15606915,29.920870425321468,2000.4,197.6000000000001,1833.5,33.09999999999991,1735.55,13.200000000000044,티웨이항공,091810,412695.18333333335,529119.4907172064,True,1735.55,190.13718731486145,True,3381.0,False,2020-11-13,2020-11-11,2793.0,3069.0,2628.0,2684.0,4546224.0,6.212900672734468,3381.0,2339.6,172.4000000000001,1903.2,39.04999999999996,1761.7333333333331,14.200000000000044,2,True
2020-11-12,2622,2626,2435,2527,7608084,-3.806623524933384,2167.2,166.79999999999973,1864.15,30.65000000000009,1747.5333333333333,11.983333333333348,티웨이항공,091810,625450.8,2011690.5178912815,True,1747.5333333333333,215.71736583064117,True,3381.0,False,2020-11-13,2020-11-12,2793.0,3069.0,2628.0,2684.0,4546224.0,6.212900672734468,3381.0,2339.6,172.4000000000001,1903.2,39.04999999999996,1761.7333333333331,14.200000000000044,1,True
2020-11-16,2637,3170,2637,2872,11493534,7.004470938897168,2546.4,206.80000000000015,1947.8,44.59999999999991,1782.1166666666666,20.38333333333321,티웨이항공,091810,803959.7833333333,2258040.6444892883,True,1782.1166666666666,285.17898582260403,True,3381.0,False,2021-06-02,2020-11-16,3074.0,3910.0,3069.0,3690.0,38080880.0,21.301775147929,3170.0,3120.2,184.79999999999973,2797.4,58.80000000000018,2622.766666666667,18.15000000000009,198,True
2021-05-13,2614,2904,2587,2854,5746589,6.891385767790262,2690.2,65.39999999999964,2530.3,19.300000000000185,2552.3166666666666,6.216666666666697,티웨이항공,091810,902941.8833333332,785663.2468955654,True,2552.3166666666666,87.41804717424178,True,3170.0,False,2021-05-17,2021-05-13,2858.0,3000.0,2839.0,2904.0,4585338.0,2.433862433862434,3170.0,2793.0,44.0,2571.4,21.800000000000185,2565.633333333333,7.266666666666424,4,True
2021-05-17,2858,3000,2839,2904,4585338,2.433862433862434,2793.0,44.0,2571.4,21.800000000000185,2565.633333333333,7.266666666666424,티웨이항공,091810,1022084.1,1019629.5329645568,True,2565.633333333333,103.35588782468616,True,3170.0,False,2021-06-01,2021-05-17,2940.0,3110.0,2936.0,3042.0,1932007.0,2.320887991927346,3170.0,2935.4,60.59999999999991,2738.6,25.25,2604.616666666667,8.116666666666788,15,True
2021-05-27,2793,3019,2766,2964,5649582,7.158351409978309,2743.4,52.40000000000009,2662.8,24.350000000000364,2583.633333333333,6.199999999999818,티웨이항공,091810,1025116.4833333332,1106211.8040408797,True,2583.633333333333,118.83216574575106,True,3170.0,False,2021-06-01,2021-05-27,2940.0,3110.0,2936.0,3042.0,1932007.0,2.320887991927346,3170.0,2935.4,60.59999999999991,2738.6,25.25,2604.616666666667,8.116666666666788,5,True
2021-06-02,3074,3910,3069,3690,38080880,21.301775147929,3120.2,184.79999999999973,2797.4,58.80000000000018,2622.766666666667,18.15000000000009,티웨이항공,091810,1140061.3,1267202.968382615,True,2622.766666666667,203.6355473835509,True,3170.0,True,2021-06-09,2021-06-02,3735.0,4834.0,3735.0,4444.0,44839166.0,19.237993023879795,4080.0,3926.2,150.79999999999973,3131.7,87.09999999999991,2737.883333333333,31.25,7,True
2021-06-09,3735,4834,3735,4444,44839166,19.237993023879795,3926.2,150.79999999999973,3131.7,87.09999999999991,2737.883333333333,31.25,티웨이항공,091810,2221720.8666666667,5284405.558762036,True,2737.883333333333,421.3353707354443,True,4080.0,True,No pumping date,2021-06-09,,,,,,,,,,,,,,No pumping date,True
2021-09-23,3777,4117,3731,3947,5073606,3.001043841336117,3772.4,91.0,3557.45,41.09999999999991,3556.5666666666666,3.516666666666424,티웨이항공,091810,941130.0333333332,835554.742860925,True,3556.5666666666666,172.78460841162732,True,4834.0,False,No pumping date,2021-09-23,,,,,,,,,,,,,,No pumping date,True
