회사,구분,점수
링크드,골크_중장,15
링크드,우상향_5,0
링크드,우상향_20,15
링크드,우상향_60,25
링크드,합계,85
무림SP,골크_단중,0
무림SP,골크_단장,15
무림SP,골크_중장,15
무림SP,우상향_5,0
무림SP,우상향_20,15
무림SP,우상향_60,25
무림SP,합계,70
신원종합개발,골크_단중,0
신원종합개발,골크_단장,15
신원종합개발,골크_중장,15
신원종합개발,우상향_5,15
신원종합개발,우상향_20,0
신원종합개발,우상향_60,25
신원종합개발,합계,70
케일럼,골크_단중,0
케일럼,골크_단장,0
케일럼,골크_중장,0
케일럼,우상향_5,0
케일럼,우상향_20,0
케일럼,우상향_60,0
케일럼,합계,0
한창산업,골크_단중,15
한창산업,골크_단장,15
한창산업,골크_중장,15
한창산업,우상향_5,15
한창산업,우상향_20,15
한창산업,우상향_60,25
한창산업,합계,100
코리아에셋투자증권,골크_단중,15
코리아에셋투자증권,골크_단장,15
코리아에셋투자증권,골크_중장,15
코리아에셋투자증권,우상향_5,15
코리아에셋투자증권,우상향_20,15
코리아에셋투자증권,우상향_60,25
코리아에셋투자증권,합계,100
대한과학,골크_단중,15
대한과학,골크_단장,15
대한과학,골크_중장,15
대한과학,우상향_5,15
대한과학,우상향_20,15
대한과학,우상향_60,25
대한과학,합계,100
누보,골크_단중,0
누보,골크_단장,15
누보,골크_중장,15
누보,우상향_5,0
누보,우상향_20,0
누보,우상향_60,0
누보,합계,30
서울리거,골크_단중,15
서울리거,골크_단장,15
서울리거,골크_중장,15
서울리거,우상향_5,15
서울리거,우상향_20,15
서울리거,우상향_60,0
서울리거,합계,75
싸이버원,골크_단중,0
싸이버원,골크_단장,0
싸이버원,골크_중장,0
싸이버원,우상향_5,0
싸이버원,우상향_20,0
싸이버원,우상향_60,0
싸이버원,합계,0
라닉스,골크_단중,0
라닉스,골크_단장,0
라닉스,골크_중장,15
라닉스,우상향_5,0
라닉스,우상향_20,0
라닉스,우상향_60,0
라닉스,합계,15
에넥스,골크_단중,15
에넥스,골크_단장,15
에넥스,골크_중장,15
에넥스,우상향_5,0
에넥스,우상향_20,15
에넥스,우상향_60,25
에넥스,합계,85
케이바이오,골크_단중,0
케이바이오,골크_단장,0
케이바이오,골크_중장,0
케이바이오,우상향_5,0
케이바이오,우상향_20,0
케이바이오,우상향_60,0
케이바이오,합계,0
프럼파스트,골크_단중,15
프럼파스트,골크_단장,15
프럼파스트,골크_중장,15
프럼파스트,우상향_5,0
프럼파스트,우상향_20,15
프럼파스트,우상향_60,25
프럼파스트,합계,85
휴림에이텍,골크_단중,15
휴림에이텍,골크_단장,15
휴림에이텍,골크_중장,15
휴림에이텍,우상향_5,0
휴림에이텍,우상향_20,15
휴림에이텍,우상향_60,25
휴림에이텍,합계,85
한국전자홀딩스,골크_단중,0
한국전자홀딩스,골크_단장,0
한국전자홀딩스,골크_중장,15
한국전자홀딩스,우상향_5,0
한국전자홀딩스,우상향_20,0
한국전자홀딩스,우상향_60,0
한국전자홀딩스,합계,15
플래티어,골크_단중,0
플래티어,골크_단장,0
플래티어,골크_중장,0
플래티어,우상향_5,0
플래티어,우상향_20,15
플래티어,우상향_60,0
플래티어,합계,15
엔젠바이오,골크_단중,15
엔젠바이오,골크_단장,15
엔젠바이오,골크_중장,15
엔젠바이오,우상향_5,15
엔젠바이오,우상향_20,15
엔젠바이오,우상향_60,25
엔젠바이오,합계,100
온타이드,골크_단중,15
온타이드,골크_단장,15
온타이드,골크_중장,0
온타이드,우상향_5,15
온타이드,우상향_20,15
온타이드,우상향_60,0
온타이드,합계,60
메디앙스,골크_단중,15
메디앙스,골크_단장,15
메디앙스,골크_중장,15
메디앙스,우상향_5,15
메디앙스,우상향_20,15
메디앙스,우상향_60,25
메디앙스,합계,100
오스템,골크_단중,15
오스템,골크_단장,0
오스템,골크_중장,0
오스템,우상향_5,0
오스템,우상향_20,15
오스템,우상향_60,0
오스템,합계,30
버넥트,골크_단중,0
버넥트,골크_단장,0
버넥트,골크_중장,15
버넥트,우상향_5,0
버넥트,우상향_20,0
버넥트,우상향_60,25
버넥트,합계,40
피씨엘,골크_단중,0
피씨엘,골크_단장,0
피씨엘,골크_중장,0
피씨엘,우상향_5,15
피씨엘,우상향_20,0
피씨엘,우상향_60,25
피씨엘,합계,40
큐라티스,골크_단중,15
큐라티스,골크_단장,15
큐라티스,골크_중장,15
큐라티스,우상향_5,15
큐라티스,우상향_20,15
큐라티스,우상향_60,25
큐라티스,합계,100
압타머사이언스,골크_단중,15
압타머사이언스,골크_단장,15
압타머사이언스,골크_중장,15
압타머사이언스,우상향_5,15
압타머사이언스,우상향_20,15
압타머사이언스,우상향_60,25
압타머사이언스,합계,100
세림B&G,골크_단중,0
세림B&G,골크_단장,15
세림B&G,골크_중장,15
세림B&G,우상향_5,0
세림B&G,우상향_20,15
세림B&G,우상향_60,25
세림B&G,합계,70
케이웨더,골크_단중,15
케이웨더,골크_단장,15
케이웨더,골크_중장,15
케이웨더,우상향_5,0
케이웨더,우상향_20,15
케이웨더,우상향_60,25
케이웨더,합계,85
에스티오,골크_단중,0
에스티오,골크_단장,0
에스티오,골크_중장,0
에스티오,우상향_5,0
에스티오,우상향_20,0
에스티오,우상향_60,0
에스티오,합계,0
디와이씨,골크_단중,15
디와이씨,골크_단장,15
디와이씨,골크_중장,15
디와이씨,우상향_5,15
디와이씨,우상향_20,15
디와이씨,우상향_60,25
디와이씨,합계,100
코아시아씨엠,골크_단중,15
코아시아씨엠,골크_단장,15
코아시아씨엠,골크_중장,15
코아시아씨엠,우상향_5,0
코아시아씨엠,우상향_20,15
코아시아씨엠,우상향_60,25
코아시아씨엠,합계,85
유진테크놀로지,골크_단중,15
유진테크놀로지,골크_단장,15
유진테크놀로지,골크_중장,15
유진테크놀로지,우상향_5,0
유진테크놀로지,우상향_20,15
유진테크놀로지,우상향_60,25
유진테크놀로지,합계,85
휴네시온,골크_단중,0
휴네시온,골크_단장,0
휴네시온,골크_중장,15
휴네시온,우상향_5,0
휴네시온,우상향_20,15
휴네시온,우상향_60,25
휴네시온,합계,55
크린앤사이언스,골크_단중,15
크린앤사이언스,골크_단장,0
크린앤사이언스,골크_중장,0
크린앤사이언스,우상향_5,0
크린앤사이언스,우상향_20,0
크린앤사이언스,우상향_60,0
크린앤사이언스,합계,15
누리플렉스,골크_단중,0
누리플렉스,골크_단장,0
누리플렉스,골크_중장,0
누리플렉스,우상향_5,0
누리플렉스,우상향_20,0
누리플렉스,우상향_60,0
누리플렉스,합계,0
팬스타엔터프라이즈,골크_단중,0
팬스타엔터프라이즈,골크_단장,0
팬스타엔터프라이즈,골크_중장,0
팬스타엔터프라이즈,우상향_5,15
팬스타엔터프라이즈,우상향_20,0
팬스타엔터프라이즈,우상향_60,0
팬스타엔터프라이즈,합계,15
아이앤씨,골크_단중,15
아이앤씨,골크_단장,0
아이앤씨,골크_중장,0
아이앤씨,우상향_5,15
아이앤씨,우상향_20,15
아이앤씨,우상향_60,0
아이앤씨,합계,45
이원컴포텍,골크_단중,15
이원컴포텍,골크_단장,15
이원컴포텍,골크_중장,15
이원컴포텍,우상향_5,15
이원컴포텍,우상향_20,15
이원컴포텍,우상향_60,25
이원컴포텍,합계,100
피엠티,골크_단중,15
피엠티,골크_단장,15
피엠티,골크_중장,15
피엠티,우상향_5,15
피엠티,우상향_20,15
피엠티,우상향_60,25
피엠티,합계,100
모헨즈,골크_단중,15
모헨즈,골크_단장,15
모헨즈,골크_중장,15
모헨즈,우상향_5,0
모헨즈,우상향_20,0
모헨즈,우상향_60,0
모헨즈,합계,45
한빛소프트,골크_단중,0
한빛소프트,골크_단장,15
한빛소프트,골크_중장,15
한빛소프트,우상향_5,0
한빛소프트,우상향_20,15
한빛소프트,우상향_60,25
한빛소프트,합계,70
바른손이앤에이,골크_단중,0
바른손이앤에이,골크_단장,0
바른손이앤에이,골크_중장,0
바른손이앤에이,우상향_5,0
바른손이앤에이,우상향_20,0
바른손이앤에이,우상향_60,0
바른손이앤에이,합계,0
메타랩스,골크_단중,15
메타랩스,골크_단장,0
메타랩스,골크_중장,0
메타랩스,우상향_5,15
메타랩스,우상향_20,15
메타랩스,우상향_60,0
메타랩스,합계,45
아이스크림에듀,골크_단중,0
아이스크림에듀,골크_단장,15
아이스크림에듀,골크_중장,15
아이스크림에듀,우상향_5,0
아이스크림에듀,우상향_20,15
아이스크림에듀,우상향_60,25
아이스크림에듀,합계,70
바이오인프라,골크_단중,15
바이오인프라,골크_단장,15
바이오인프라,골크_중장,15
바이오인프라,우상향_5,15
바이오인프라,우상향_20,15
바이오인프라,우상향_60,25
바이오인프라,합계,100
엑시온그룹,골크_단중,0
엑시온그룹,골크_단장,15
엑시온그룹,골크_중장,15
엑시온그룹,우상향_5,0
엑시온그룹,우상향_20,0
엑시온그룹,우상향_60,25
엑시온그룹,합계,55
영우디에스피,골크_단중,15
영우디에스피,골크_단장,0
영우디에스피,골크_중장,0
영우디에스피,우상향_5,15
영우디에스피,우상향_20,15
영우디에스피,우상향_60,0
영우디에스피,합계,45
WISCOM,골크_단중,15
WISCOM,골크_단장,15
WISCOM,골크_중장,15
WISCOM,우상향_5,0
WISCOM,우상향_20,15
WISCOM,우상향_60,25
WISCOM,합계,85
조아제약,골크_단중,15
조아제약,골크_단장,0
조아제약,골크_중장,0
조아제약,우상향_5,15
조아제약,우상향_20,15
조아제약,우상향_60,0
조아제약,합계,45
경인전자,골크_단중,15
경인전자,골크_단장,15
경인전자,골크_중장,15
경인전자,우상향_5,15
경인전자,우상향_20,15
경인전자,우상향_60,25
경인전자,합계,100
셀바이오휴먼텍,골크_단중,15
셀바이오휴먼텍,골크_단장,15
셀바이오휴먼텍,골크_중장,15
셀바이오휴먼텍,우상향_5,15
셀바이오휴먼텍,우상향_20,15
셀바이오휴먼텍,우상향_60,25
셀바이오휴먼텍,합계,100
원일특강,골크_단중,0
원일특강,골크_단장,0
원일특강,골크_중장,0
원일특강,우상향_5,0
원일특강,우상향_20,0
원일특강,우상향_60,0
원일특강,합계,0
모코엠시스,골크_단중,15
모코엠시스,골크_단장,15
모코엠시스,골크_중장,15
모코엠시스,우상향_5,15
모코엠시스,우상향_20,15
모코엠시스,우상향_60,25
모코엠시스,합계,100
이노룰스,골크_단중,15
이노룰스,골크_단장,15
이노룰스,골크_중장,15
이노룰스,우상향_5,15
이노룰스,우상향_20,15
이노룰스,우상향_60,25
이노룰스,합계,100
디지캡,골크_단중,0
디지캡,골크_단장,0
디지캡,골크_중장,0
디지캡,우상향_5,15
디지캡,우상향_20,0
디지캡,우상향_60,0
디지캡,합계,15
부스타,골크_단중,15
부스타,골크_단장,0
부스타,골크_중장,0
부스타,우상향_5,0
부스타,우상향_20,15
부스타,우상향_60,0
부스타,합계,30
드림인사이트,골크_단중,15
드림인사이트,골크_단장,15
드림인사이트,골크_중장,15
드림인사이트,우상향_5,15
드림인사이트,우상향_20,15
드림인사이트,우상향_60,25
드림인사이트,합계,100
나노씨엠에스,골크_단중,15
나노씨엠에스,골크_단장,15
나노씨엠에스,골크_중장,15
나노씨엠에스,우상향_5,15
나노씨엠에스,우상향_20,15
나노씨엠에스,우상향_60,25
나노씨엠에스,합계,100
신화콘텍,골크_단중,15
신화콘텍,골크_단장,15
신화콘텍,골크_중장,0
신화콘텍,우상향_5,15
신화콘텍,우상향_20,15
신화콘텍,우상향_60,0
신화콘텍,합계,60
전방,골크_단중,15
전방,골크_단장,0
전방,골크_중장,0
전방,우상향_5,15
전방,우상향_20,15
전방,우상향_60,0
전방,합계,45
대동스틸,골크_단중,0
대동스틸,골크_단장,0
대동스틸,골크_중장,15
대동스틸,우상향_5,0
대동스틸,우상향_20,15
대동스틸,우상향_60,0
대동스틸,합계,30
에스엘에스바이오,골크_단중,0
에스엘에스바이오,골크_단장,15
에스엘에스바이오,골크_중장,15
에스엘에스바이오,우상향_5,0
에스엘에스바이오,우상향_20,15
에스엘에스바이오,우상향_60,25
에스엘에스바이오,합계,70
한성기업,골크_단중,15
한성기업,골크_단장,15
한성기업,골크_중장,15
한성기업,우상향_5,15
한성기업,우상향_20,15
한성기업,우상향_60,0
한성기업,합계,75
이엠앤아이,골크_단중,15
이엠앤아이,골크_단장,15
이엠앤아이,골크_중장,15
이엠앤아이,우상향_5,15
이엠앤아이,우상향_20,15
이엠앤아이,우상향_60,25
이엠앤아이,합계,100
웰크론한텍,골크_단중,15
웰크론한텍,골크_단장,0
웰크론한텍,골크_중장,0
웰크론한텍,우상향_5,15
웰크론한텍,우상향_20,0
웰크론한텍,우상향_60,0
웰크론한텍,합계,30
비큐AI,골크_단중,15
비큐AI,골크_단장,15
비큐AI,골크_중장,15
비큐AI,우상향_5,0
비큐AI,우상향_20,15
비큐AI,우상향_60,0
비큐AI,합계,60
SGA솔루션즈,골크_단중,0
SGA솔루션즈,골크_단장,15
SGA솔루션즈,골크_중장,15
SGA솔루션즈,우상향_5,0
SGA솔루션즈,우상향_20,0
SGA솔루션즈,우상향_60,25
SGA솔루션즈,합계,55
참엔지니어링,골크_단중,15
참엔지니어링,골크_단장,15
참엔지니어링,골크_중장,15
참엔지니어링,우상향_5,15
참엔지니어링,우상향_20,15
참엔지니어링,우상향_60,25
참엔지니어링,합계,100
팜스빌,골크_단중,15
팜스빌,골크_단장,15
팜스빌,골크_중장,15
팜스빌,우상향_5,15
팜스빌,우상향_20,15
팜스빌,우상향_60,25
팜스빌,합계,100
밸로프,골크_단중,15
밸로프,골크_단장,15
밸로프,골크_중장,15
밸로프,우상향_5,15
밸로프,우상향_20,15
밸로프,우상향_60,25
밸로프,합계,100
우정바이오,골크_단중,0
우정바이오,골크_단장,15
우정바이오,골크_중장,15
우정바이오,우상향_5,0
우정바이오,우상향_20,15
우정바이오,우상향_60,25
우정바이오,합계,70
솔트웨어,골크_단중,15
솔트웨어,골크_단장,15
솔트웨어,골크_중장,15
솔트웨어,우상향_5,15
솔트웨어,우상향_20,15
솔트웨어,우상향_60,25
솔트웨어,합계,100
유디엠텍,골크_단중,15
유디엠텍,골크_단장,0
유디엠텍,골크_중장,0
유디엠텍,우상향_5,15
유디엠텍,우상향_20,0
유디엠텍,우상향_60,0
유디엠텍,합계,30
한주에이알티,골크_단중,0
한주에이알티,골크_단장,0
한주에이알티,골크_중장,0
한주에이알티,우상향_5,0
한주에이알티,우상향_20,15
한주에이알티,우상향_60,0
한주에이알티,합계,15
코퍼스코리아,골크_단중,15
코퍼스코리아,골크_단장,15
코퍼스코리아,골크_중장,15
코퍼스코리아,우상향_5,0
코퍼스코리아,우상향_20,15
코퍼스코리아,우상향_60,25
코퍼스코리아,합계,85
대한방직,골크_단중,0
대한방직,골크_단장,0
대한방직,골크_중장,0
대한방직,우상향_5,0
대한방직,우상향_20,0
대한방직,우상향_60,0
대한방직,합계,0
셀레믹스,골크_단중,15
셀레믹스,골크_단장,15
셀레믹스,골크_중장,15
셀레믹스,우상향_5,15
셀레믹스,우상향_20,15
셀레믹스,우상향_60,25
셀레믹스,합계,100
협진,골크_단중,0
협진,골크_단장,0
협진,골크_중장,0
협진,우상향_5,0
협진,우상향_20,0
협진,우상향_60,0
협진,합계,0
시큐센,골크_단중,0
시큐센,골크_단장,15
시큐센,골크_중장,15
시큐센,우상향_5,0
시큐센,우상향_20,15
시큐센,우상향_60,0
시큐센,합계,45
비츠로시스,골크_단중,15
